,day_old,day1,diff
153,99.883,99.89177703857422,0.008777038574223184
33,0.8590000000000001,0.8675485253334045,0.008548525333404444
202,0.6459999999999999,0.6541171669960022,0.00811716699600229
212,0.9309999999999999,0.9389806389808655,0.00798063898086554
189,0.879,0.8869261741638184,0.007926174163818356
114,1.548,1.5558866262435913,0.007886626243591266
57,1.126,1.1338517665863037,0.007851766586303821
46,1.11,1.1175689697265625,0.007568969726562402
7,0.998,1.0055475234985352,0.007547523498535158
38,0.8140000000000001,0.821351945400238,0.00735194540023798
12,0.768,0.7752043604850769,0.007204360485076888
211,0.6659999999999999,0.6728480458259583,0.0068480458259583266
52,0.767,0.7733464241027832,0.006346424102783188
94,1.013,1.0193308591842651,0.006330859184265236
184,0.843,0.8490946888923645,0.00609468889236453
105,0.494,0.5000675320625305,0.006067532062530523
79,1.01,1.0159493684768677,0.005949368476867667
13,1.178,1.1838963031768799,0.005896303176879947
14,0.626,0.6315539479255676,0.005553947925567626
87,1.063,1.0682123899459839,0.005212389945983942
205,0.88,0.8851295113563538,0.005129511356353755
19,1.06,1.0649306774139404,0.004930677413940376
122,0.611,0.615890622138977,0.004890622138977063
23,0.856,0.8608327507972717,0.004832750797271745
30,0.873,0.8778041005134583,0.004804100513458254
219,0.9,0.9047422409057617,0.0047422409057616965
190,0.85,0.8546719551086426,0.0046719551086426
197,0.6990000000000001,0.7036017179489136,0.0046017179489135085
103,3.2430000000000003,3.247514247894287,0.0045142478942867825
196,0.695,0.6994422674179077,0.004442267417907764
186,0.419,0.42321866750717163,0.004218667507171647
6,0.9620000000000001,0.9661950469017029,0.004195046901702804
182,1.0070000000000001,1.0108197927474976,0.0038197927474974414
146,101.3,101.30366516113281,0.003665161132815342
18,1.064,1.0676368474960327,0.003636847496032658
64,1.0070000000000001,1.0104979276657104,0.003497927665710332
27,0.953,0.9561631083488464,0.0031631083488464773
188,0.6779999999999999,0.681155264377594,0.003155264377594058
112,0.9540000000000001,0.9570389986038208,0.0030389986038207306
50,0.909,0.9117745161056519,0.0027745161056518253
4,0.807,0.809692919254303,0.002692919254302928
124,1.348,1.3506659269332886,0.002665926933288487
59,0.968,0.9706598520278931,0.002659852027893095
181,0.72,0.722621500492096,0.002621500492095974
128,1.252,1.2544701099395752,0.0024701099395751935
36,0.757,0.7592800855636597,0.0022800855636596618
10,0.775,0.7770972847938538,0.0020972847938537376
177,0.546,0.5478891730308533,0.0018891730308532306
84,0.825,0.8268836736679077,0.0018836736679077593
56,0.9470000000000001,0.9483552575111389,0.001355257511138852
199,1.757,1.7582275867462158,0.0012275867462159251
220,2.697,2.697894334793091,0.0008943347930907564
8,0.794,0.7948214411735535,0.0008214411735534277
88,0.961,0.9617758989334106,0.0007758989334106792
187,0.5920000000000001,0.5926696062088013,0.0006696062088011878
35,0.81,0.8105965852737427,0.0005965852737426225
74,0.95,0.9505336284637451,0.0005336284637451616
80,0.856,0.856478214263916,0.0004782142639160325
21,1.012,1.0124528408050537,0.0004528408050537003
208,0.613,0.6133661866188049,0.0003661866188049423
209,0.745,0.7453515529632568,0.0003515529632568404
192,2.171,2.1713063716888428,0.0003063716888429546
174,1.537,1.5372891426086426,0.0002891426086426563
24,0.534,0.5342568755149841,0.00025687551498410066
72,1.1540000000000001,1.1541308164596558,0.00013081645965562494
37,0.742,0.7420912981033325,9.129810333252664e-05
67,0.95,0.9500909447669983,9.094476699833542e-05
68,0.985,0.9850881695747375,8.816957473756215e-05
15,0.951,0.9510042071342468,4.207134246869693e-06
0,0.93,0.9299833178520203,-1.6682147979785178e-05
31,1.001,1.0008872747421265,-0.00011272525787342502
183,1.435,1.4348682165145874,-0.00013178348541265095
22,0.755,0.7548664212226868,-0.00013357877731323686
93,0.8909999999999999,0.8908311724662781,-0.00016882753372182702
71,1.008,1.0078247785568237,-0.00017522144317627664
120,0.815,0.8148099184036255,-0.00019008159637445843
69,1.158,1.1577675342559814,-0.00023246574401847298
210,0.716,0.7155753970146179,-0.0004246029853820499
65,0.956,0.9554836750030518,-0.0005163249969482031
138,0.794,0.7934705018997192,-0.0005294981002808008
26,0.691,0.6904610395431519,-0.0005389604568480921
85,0.981,0.9804171323776245,-0.0005828676223754714
75,0.643,0.6424061059951782,-0.0005938940048217933
91,1.011,1.010377287864685,-0.0006227121353148402
198,0.6629999999999999,0.6623585224151611,-0.0006414775848387899
185,0.948,0.9473291635513306,-0.0006708364486693874
54,0.616,0.6152940988540649,-0.0007059011459350506
61,0.823,0.8222864270210266,-0.0007135729789733425
170,99.99600000000001,99.99528503417969,-0.0007149658203218223
32,1.004,1.0032600164413452,-0.0007399835586547887
201,1.7,1.6991455554962158,-0.0008544445037841353
20,0.715,0.7140567302703857,-0.0009432697296142267
3,0.738,0.7370218634605408,-0.0009781365394592179
62,0.96,0.9588643908500671,-0.0011356091499328258
82,1.0490000000000002,1.0478594303131104,-0.001140569686889803
173,0.711,0.7094833254814148,-0.0015166745185851704
25,0.5379999999999999,0.5363056063652039,-0.0016943936347960653
157,100.00299999999999,100.0012435913086,-0.0017564086913921528
99,1.4340000000000002,1.431945562362671,-0.002054437637329265
156,100.0,99.99776458740234,-0.00223541259765625
83,1.129,1.1267231702804565,-0.0022768297195434606
90,0.9259999999999999,0.9236669540405273,-0.0023330459594725905
134,1.61,1.6076459884643555,-0.002354011535644629
9,0.79,0.7875333428382874,-0.002466657161712682
152,100.01100000000001,100.00791931152344,-0.0030806884765723908
48,0.855,0.8515291213989258,-0.003470878601074201
129,0.946,0.9425263404846191,-0.0034736595153808114
115,1.178,1.174467921257019,-0.003532078742980893
193,0.9279999999999999,0.9244193434715271,-0.0035806565284728364
5,0.802,0.7983790636062622,-0.003620936393737839
133,1.704,1.7003382444381714,-0.0036617555618285724
206,0.6940000000000001,0.6903005242347717,-0.0036994757652283328
53,0.995,0.9912281632423401,-0.0037718367576599077
123,1.13,1.1261996030807495,-0.0038003969192503817
2,0.601,0.596994936466217,-0.004005063533782938
162,99.99799999999999,99.99390411376953,-0.0040958862304592
29,0.698,0.6935694217681885,-0.004430578231811477
125,1.297,1.2925337553024292,-0.0044662446975707315
11,0.764,0.7593936920166016,-0.00460630798339845
77,1.143,1.1376107931137085,-0.00538920688629152
164,100.005,99.99948120117188,-0.0055187988281204525
169,100.007,100.00138854980469,-0.005611450195317502
44,1.1320000000000001,1.126173734664917,-0.005826265335083125
127,1.24,1.233950138092041,-0.0060498619079589755
28,0.72,0.7137393951416016,-0.006260604858398411
17,0.7709999999999999,0.7645583748817444,-0.006441625118255523
200,1.334,1.327526330947876,-0.006473669052124098
45,0.9940000000000001,0.9872466325759888,-0.006753367424011336
165,100.001,99.99356842041016,-0.007431579589848525
150,100.005,99.9971923828125,-0.0078076171874954525
159,100.00299999999999,99.99456787109375,-0.008432128906235903
151,100.014,100.0053939819336,-0.008606018066402044
172,100.012,100.0031509399414,-0.008849060058594205
160,100.008,99.99838256835938,-0.009617431640620566
132,1.886,1.876089334487915,-0.00991066551208486
40,0.828,0.8180192708969116,-0.009980729103088337
1,0.988,0.977575421333313,-0.010424578666687001
161,100.01899999999999,100.0083999633789,-0.010600036621084996
63,0.687,0.6758264303207397,-0.011173569679260309
148,100.008,99.99671936035156,-0.011280639648433066
158,100.01,99.99871826171875,-0.011281738281255116
155,100.012,100.00000762939453,-0.011992370605469205
154,100.009,99.9961929321289,-0.012807067871094091
171,100.008,99.9942855834961,-0.013714416503901816
47,1.063,1.0490673780441284,-0.013932621955871527
104,4.018,4.002811431884766,-0.015188568115234169
221,2.718,2.7021358013153076,-0.015864198684692354
89,1.242,1.225573182106018,-0.016426817893981926
41,0.785,0.767675518989563,-0.017324481010437043
51,0.9279999999999999,0.9027462601661682,-0.025253739833831723
102,2.483,2.4569203853607178,-0.026079614639282322
126,4.6610000000000005,4.6326398849487305,-0.028360115051270007
166,100.03399999999999,100.00205993652344,-0.031940063476554315
145,100.6,100.56785583496094,-0.032144165039056816
78,0.747,0.7147713303565979,-0.0322286696434021
81,1.1059999999999999,1.0590981245040894,-0.04690187549591052
130,4.346,4.296335697174072,-0.04966430282592782
131,4.465,4.402756690979004,-0.06224330902099595
163,103.238,103.16475677490234,-0.0732432250976558
141,114.70100000000001,114.5938949584961,-0.10710504150391387
142,93.931,93.81642150878906,-0.11457849121093489
144,103.83,103.69038391113281,-0.1396160888671858
168,100.95,100.27513885498047,-0.6748611450195341
