,sorted_id,day_old,day1,day2,day3,day4,day5,diff,weight
43,59,0.942,0.9386427025792728,0.9387017974542432,0.9570011327028416,0.9577949995665074,0.9571132671600536,0.0,0.0
44,134,1.816,1.8032416831652556,1.8070691216016799,1.8518928259688632,1.8180144664101845,1.8309753387731165,0.0,0.0
45,2,0.626,0.6169367506878346,0.6258859518445711,0.6432732619255952,0.6470089190216027,0.6403621658014554,0.0,0.0
46,52,0.9,0.904516397291766,0.9079594573413621,0.9216956552228096,0.9659818411184627,0.9133693844207356,0.0,0.0
47,182,1.091,1.130836598481136,1.1026227533505462,1.095440606626514,1.089345176756083,1.1040704101346166,0.0,0.0
48,53,1.012,1.0175737339199429,1.0175737339199429,1.0224545428242962,1.020598528174086,1.0244224179450327,0.0,0.0
49,221,2.623,2.6525553517011797,2.6306827311582337,2.6374503580353386,2.6884261471536766,2.6351310776999446,0.0,0.0
50,51,0.935,0.9359510916247814,0.931930641130198,0.9359510916247814,0.9359510916247814,0.947071097929148,0.0,0.0
51,187,0.652,0.6569268756971451,0.6597957019497309,0.6573216786721746,0.6597957019497309,0.6640608613055461,0.0,0.0
52,212,1.01,0.9829655010158932,0.9944543585180812,1.0064619413881202,1.0127668088557336,1.0218007697302955,0.0,0.0
53,170,100.002,99.991067625005,99.99717405452931,99.99298891639421,100.00069544446691,100.01376334863279,0.0,0.0
54,217,2.5980000000000003,2.6298599597276677,2.663449738855291,2.622149987520348,2.667143978559448,2.6095192368487474,0.0,0.0
55,192,2.381,2.3431721221357344,2.4000028181161053,2.3811471253388974,2.4134608234877577,2.391916853861456,0.0,0.0
56,105,0.5329999999999999,0.5420388629214609,0.5323689947607761,0.5386893469227885,0.5346129119120574,0.5436323213736063,0.0,0.0
57,125,1.409,1.4216544136515108,1.3954594011362933,1.3775501727624966,1.3986932741230458,1.4190434224571948,0.0,0.0
58,0,1.018,0.9971280668957231,0.9965105291293744,0.9945111565690729,1.0154283398319943,1.0274915309400188,0.0,0.0
59,193,1.016,0.9992585338897017,1.0039660431201822,1.0311659583653112,1.0250115613722053,1.0247555830514463,0.0,0.0
60,74,0.976,0.9748632471052379,0.9762055877049532,0.9788081899540276,0.9788081899540276,0.9833810884368892,0.0,0.0
