,day_old,day1,diff
119,1.0190000000000001,1.0170189142227173,-0.0019810857772828427
184,0.847,0.8449194431304932,-0.002080556869506811
17,0.782,0.7796181440353394,-0.002381855964660673
65,0.96,0.9576042890548706,-0.002395710945129359
2,0.627,0.6243267059326172,-0.0026732940673828143
84,0.818,0.8152298927307129,-0.0027701072692870587
136,2.636,2.63313889503479,-0.0028611049652100817
114,1.544,1.541040301322937,-0.0029596986770630274
116,3.235,3.2320170402526855,-0.0029829597473143288
150,100.0,99.99695587158203,-0.00304412841796875
16,1.284,1.2809430360794067,-0.003056963920593292
156,100.0,99.99681091308594,-0.0031890869140625
123,1.13,1.1266556978225708,-0.0033443021774290926
46,1.1340000000000001,1.1304999589920044,-0.0035000410079957245
173,0.7340000000000001,0.7304778099060059,-0.0035221900939942374
200,1.3159999999999998,1.3121919631958008,-0.0038080368041990553
140,1.173,1.1691038608551025,-0.0038961391448975036
192,2.175,2.171009063720703,-0.003990936279296697
209,0.769,0.7648012042045593,-0.004198795795440691
151,100.01,100.00543975830078,-0.004560241699223866
169,100.00200000000001,99.99738311767578,-0.0046168823242283
216,1.7619999999999998,1.7571204900741577,-0.004879509925842074
18,1.062,1.0570204257965088,-0.004979574203491266
207,0.9440000000000001,0.9389263391494751,-0.005073660850524964
160,100.001,99.99590301513672,-0.005096984863286025
204,0.975,0.9698250889778137,-0.005174911022186257
66,1.08,1.0746994018554688,-0.005300598144531321
64,1.0170000000000001,1.0115946531295776,-0.005405346870422489
102,2.3569999999999998,2.3515923023223877,-0.005407697677612067
98,1.67,1.6644452810287476,-0.00555471897125237
50,0.907,0.901138424873352,-0.005861575126647978
55,1.04,1.0340088605880737,-0.005991139411926305
179,0.8640000000000001,0.8578974008560181,-0.006102599143982035
148,100.00200000000001,99.99585723876953,-0.0061427612304783
194,0.848,0.8418055772781372,-0.006194422721862769
122,0.588,0.5817224979400635,-0.006277502059936491
78,0.726,0.7196016311645508,-0.0063983688354491974
165,100.0,99.99347686767578,-0.00652313232421875
100,1.4809999999999999,1.4744678735733032,-0.0065321264266966494
39,1.109,1.1024174690246582,-0.006582530975341783
164,100.00299999999999,99.99638366699219,-0.006616333007798403
199,1.78,1.7730203866958618,-0.00697961330413821
162,100.001,99.99380493164062,-0.007195068359379775
27,0.938,0.9306711554527283,-0.0073288445472716734
198,0.6729999999999999,0.6654277443885803,-0.007572255611419609
121,3.2230000000000003,3.215266704559326,-0.007733295440674137
221,2.7319999999999998,2.724005699157715,-0.007994300842284918
35,0.799,0.7909067273139954,-0.008093272686004682
126,4.678999999999999,4.670867919921875,-0.008132080078124382
159,100.00200000000001,99.99380493164062,-0.00819506835938455
90,0.9540000000000001,0.9456876516342163,-0.008312348365783762
49,0.888,0.879534900188446,-0.008465099811553967
61,0.8370000000000001,0.8281768560409546,-0.008823143959045487
37,0.777,0.7681668400764465,-0.00883315992355349
154,100.005,99.99614715576172,-0.008852844238276703
172,100.01,100.00091552734375,-0.009084472656255116
158,100.006,99.99666595458984,-0.009334045410156477
220,2.7110000000000003,2.701338052749634,-0.00966194725036651
161,100.01299999999999,100.00301361083984,-0.009986389160147269
171,100.005,99.99437713623047,-0.010622863769526703
155,100.006,99.99519348144531,-0.010806518554687727
36,0.773,0.7618704438209534,-0.011129556179046651
14,0.64,0.628677487373352,-0.011322512626647963
83,1.1179999999999999,1.1061891317367554,-0.011810868263244512
174,1.5390000000000001,1.527052640914917,-0.011947359085083153
146,102.54899999999999,102.53700256347656,-0.011997436523429883
3,0.762,0.7496837377548218,-0.012316262245178233
63,0.715,0.7023953199386597,-0.012604680061340301
86,0.649,0.6363668441772461,-0.012633155822753928
29,0.7170000000000001,0.7035331130027771,-0.013466886997222982
117,1.375,1.360655665397644,-0.014344334602355957
30,0.873,0.8585555553436279,-0.014444444656372069
135,2.06,2.044966220855713,-0.015033779144287163
217,2.494,2.4789347648620605,-0.01506523513793967
95,2.458,2.4428138732910156,-0.01518612670898456
13,1.02,1.004177451133728,-0.01582254886627199
96,4.599,4.583145618438721,-0.015854381561279496
52,0.797,0.7792190313339233,-0.017780968666076702
178,1.348,1.3300896883010864,-0.01791031169891366
8,0.8079999999999999,0.7898212671279907,-0.018178732872009218
201,1.6769999999999998,1.6587175130844116,-0.018282486915588203
132,1.915,1.894665241241455,-0.020334758758544957
170,100.015,99.9939956665039,-0.02100433349609432
139,2.5869999999999997,2.5656073093414307,-0.02139269065856908
129,0.9259999999999999,0.9044765830039978,-0.02152341699600213
175,1.733,1.711287021636963,-0.021712978363037205
28,0.7240000000000001,0.7021147012710571,-0.02188529872894296
213,1.018,0.9958971738815308,-0.022102826118469254
147,104.97,104.94732666015625,-0.022673339843748863
152,100.02,99.99691009521484,-0.02308990478515227
26,0.736,0.7119626402854919,-0.024037359714508044
125,1.331,1.3036448955535889,-0.027355104446411094
107,2.9,2.871530294418335,-0.02846970558166495
104,4.012,3.980537176132202,-0.03146282386779742
81,1.067,1.0313396453857422,-0.03566035461425776
163,103.38,103.32677459716797,-0.0532254028320267
111,5.622000000000001,5.565853118896484,-0.0561468811035164
89,1.255,1.1886619329452515,-0.06633806705474843
142,94.42,94.33403778076172,-0.08596221923828296
143,96.0,95.73504638671875,-0.26495361328125
145,101.03200000000001,100.6009521484375,-0.4310478515625107
