,day_old,day1,diff,stock_return
74,0.935,0.933813750743866,-0.0011862492561340865,-0.0012687157819615898
210,0.746,0.7450215816497803,-0.000978418350219723,-0.0013115527482838111
61,0.843,0.8418756127357483,-0.0011243872642516806,-0.0013337927215322427
31,1.001,0.9996490478515625,-0.0013509521484373899,-0.0013496025458914985
27,0.951,0.9495764970779419,-0.001423502922058062,-0.0014968484984837665
221,2.7310000000000003,2.726444959640503,-0.0045550403594973865,-0.0016679019990836273
25,0.521,0.5199806690216064,-0.0010193309783935733,-0.0019564894019070507
82,1.05,1.0476082563400269,-0.002391743659973189,-0.00227785110473637
91,1.012,1.0095243453979492,-0.002475654602050792,-0.002446299013884182
4,0.8109999999999999,0.8088721632957458,-0.0021278367042540935,-0.0026237197339754547
77,1.143,1.1396783590316772,-0.00332164096832277,-0.0029060725882088974
