,day_old,day1,diff
66,1.089,1.100046157836914,0.011046157836914094
140,1.1420000000000001,1.1529290676116943,0.01092906761169421
41,0.782,0.792753279209137,0.010753279209136934
64,1.0090000000000001,1.0195716619491577,0.010571661949157596
138,0.807,0.8168923854827881,0.009892385482788035
70,0.863,0.8728362917900085,0.009836291790008556
76,0.9359999999999999,0.9457545280456543,0.009754528045654354
16,1.266,1.2755343914031982,0.009534391403198228
218,2.404,2.413450002670288,0.009450002670288171
184,0.84,0.8491800427436829,0.009180042743682892
17,0.7809999999999999,0.7900794148445129,0.009079414844513023
10,0.754,0.7621925473213196,0.008192547321319577
30,0.8590000000000001,0.8671042919158936,0.008104291915893458
204,0.9670000000000001,0.9748291373252869,0.007829137325286784
2,0.613,0.6206132769584656,0.007613276958465587
153,99.883,99.89053344726562,0.007533447265629434
87,1.1179999999999999,1.1252351999282837,0.007235199928283809
189,0.872,0.8792294859886169,0.007229485988616946
19,1.077,1.0841398239135742,0.007139823913574261
120,0.812,0.8185750246047974,0.006575024604797308
60,0.7,0.7065344452857971,0.0065344452857971635
71,1.002,1.008175253868103,0.006175253868103026
33,0.8590000000000001,0.8651542663574219,0.006154266357421778
55,1.034,1.0401102304458618,0.006110230445861786
135,2.042,2.048067092895508,0.006067092895507997
28,0.701,0.7065396308898926,0.005539630889892622
37,0.768,0.7734546065330505,0.005454606533050521
36,0.763,0.7682246565818787,0.0052246565818786506
46,1.11,1.115078330039978,0.00507833003997793
217,2.424,2.4287662506103516,0.00476625061035163
6,1.005,1.0094516277313232,0.004451627731323349
65,0.96,0.9638095498085022,0.003809549808502233
170,99.994,99.99767303466797,0.0036730346679689774
216,1.699,1.702262043952942,0.003262043952941829
7,1.014,1.0167016983032227,0.002701698303222644
74,0.9740000000000001,0.9766812324523926,0.00268123245239249
77,1.141,1.1434435844421387,0.0024435844421386577
62,0.9620000000000001,0.9642192125320435,0.0022192125320433798
88,0.9640000000000001,0.965957760810852,0.0019577608108519717
105,0.49200000000000005,0.49380257725715637,0.0018025772571563237
186,0.424,0.42575907707214355,0.0017590770721435667
53,1.0,1.0016505718231201,0.0016505718231201172
9,0.8190000000000001,0.8204057812690735,0.001405781269073425
207,0.937,0.9383281469345093,0.0013281469345092223
90,0.961,0.9623056054115295,0.0013056054115295757
13,1.033,1.0342035293579102,0.001203529357910238
47,1.063,1.064059853553772,0.0010598535537720277
196,0.727,0.7278984785079956,0.0008984785079956259
22,0.7659999999999999,0.7668367624282837,0.0008367624282837882
32,1.016,1.0166916847229004,0.0006916847229003764
8,0.792,0.7926492094993591,0.0006492094993590936
51,0.887,0.8874448537826538,0.00044485378265379794
59,0.966,0.9663126468658447,0.00031264686584475676
21,1.012,1.0121999979019165,0.00019999790191649325
44,1.08,1.0801242589950562,0.0001242589950560813
15,0.951,0.9510331749916077,3.3174991607709536e-05
68,0.985,0.9850268959999084,2.6895999908460588e-05
56,0.95,0.9500201344490051,2.0134449005171362e-05
67,0.95,0.9500162601470947,1.626014709477097e-05
183,1.435,1.4348474740982056,-0.00015252590179448688
69,1.158,1.1578065156936646,-0.0001934843063353675
31,1.0170000000000001,1.0166834592819214,-0.0003165407180787394
165,99.994,99.99361419677734,-0.0003858032226560226
91,1.01,1.0094231367111206,-0.0005768632888794034
82,1.0490000000000002,1.0482885837554932,-0.0007114162445069905
54,0.614,0.613201916217804,-0.0007980837821960352
215,2.3609999999999998,2.3599822521209717,-0.0010177478790280858
86,0.634,0.632866621017456,-0.0011333789825439533
162,99.995,99.99385833740234,-0.0011416625976607975
93,0.925,0.9232648015022278,-0.0017351984977722612
35,0.8029999999999999,0.801264226436615,-0.0017357735633849458
123,1.13,1.1282105445861816,-0.0017894554138182528
34,0.865,0.8631497621536255,-0.0018502378463745028
45,0.988,0.9860889315605164,-0.001911068439483632
219,0.919,0.9168276786804199,-0.002172321319580117
157,100.00299999999999,100.00067138671875,-0.002328613281235903
156,100.0,99.99752807617188,-0.002471923828125
85,0.985,0.9822633862495422,-0.0027366137504577503
40,0.815,0.8120330572128296,-0.002966942787170357
26,0.71,0.706981897354126,-0.003018102645873988
79,1.015,1.0118844509124756,-0.0031155490875243164
72,1.1540000000000001,1.1505463123321533,-0.0034536876678468165
27,0.9490000000000001,0.9455373883247375,-0.003462611675262517
166,100.005,100.00143432617188,-0.0035656738281204525
52,0.8029999999999999,0.7993091940879822,-0.0036908059120177583
220,2.713,2.708933115005493,-0.004066884994506914
149,99.98,99.97554779052734,-0.004452209472660229
182,1.0390000000000001,1.0345351696014404,-0.004464830398559716
73,0.815,0.8100233674049377,-0.004976632595062203
1,0.9840000000000001,0.9785392880439758,-0.005460711956024267
113,0.9840000000000001,0.9773094058036804,-0.006690594196319677
205,0.8640000000000001,0.857242226600647,-0.006757773399353129
144,104.684,104.67704772949219,-0.006952270507809999
160,100.00299999999999,99.99585723876953,-0.007142761230454653
221,2.7310000000000003,2.723790407180786,-0.007209592819214183
169,100.00399999999999,99.99614715576172,-0.007852844238271928
152,100.005,99.99700164794922,-0.007998352050776703
106,1.56,1.5517239570617676,-0.008276042938232475
164,100.006,99.9973373413086,-0.008662658691406477
154,100.005,99.99614715576172,-0.008852844238276703
124,1.36,1.3507943153381348,-0.009205684661865332
20,0.7090000000000001,0.698984682559967,-0.010015317440033034
75,0.775,0.7649770379066467,-0.010022962093353294
150,100.007,99.99695587158203,-0.010044128417973752
158,100.009,99.99857330322266,-0.010426696777344091
148,100.008,99.99662017822266,-0.011379821777339316
5,0.856,0.8442878723144531,-0.011712127685546858
171,100.006,99.9942855834961,-0.011714416503906477
155,100.012,100.0000991821289,-0.011900817871094205
151,100.01799999999999,100.00606536865234,-0.011934631347642721
159,100.008,99.99404907226562,-0.013950927734370566
100,1.479,1.4650135040283203,-0.01398649597167978
43,0.997,0.9825543761253357,-0.014445623874664304
161,100.02,100.00296020507812,-0.01703979492187102
172,100.02,100.00253295898438,-0.01746704101562102
0,1.041,1.0234497785568237,-0.017550221443176195
142,94.396,94.32688903808594,-0.0691109619140633
83,1.117,1.0334985256195068,-0.08350147438049316
167,100.09899999999999,100.01187896728516,-0.08712103271483329
163,103.374,103.2796859741211,-0.09431402587890148
146,102.54899999999999,102.44561767578125,-0.10338232421874238
147,103.92,103.58042907714844,-0.3395709228515642
143,96.0,95.57376861572266,-0.42623138427734375
