,day1,day2,day3,day4,day5
38,0.9088141149416171,0.9088141149416171,0.9125136521338306,0.9125136521338306,0.9125136521338306
39,1.145493709486208,1.149135316249567,1.1436387347030037,1.151571279750809,1.151571279750809
40,0.8740624524158095,0.8714070755560788,0.8714070755560788,0.8714070755560788,0.8714070755560788
41,0.8878516771907994,0.8719665324509606,0.8719665324509606,0.8719665324509606,0.8719665324509606
42,0.8798331391712565,0.8822242017724452,0.8841685111692837,0.8841685111692837,0.8841685111692837
43,0.9616273666793835,0.9616273666793835,0.9616273666793835,0.9616273666793835,0.9616273666793835
44,1.0414961954940716,1.0414961954940716,1.0414961954940716,1.0730041810961257,1.0730041810961257
45,0.97774068754818,0.9779881007618333,0.9782672945700545,0.9775808188067232,0.9793479704344109
46,1.1690722226278012,1.1827021575473473,1.191985738014795,1.188952840767953,1.1890205303133174
47,1.0689797328553896,1.0656286467891927,1.0867166634781096,1.0867166634781096,1.0867166634781096
48,0.9008895908896425,0.8877152736215373,0.8849936426352809,0.8837980702338444,0.8837980702338444
49,0.9225740102054926,0.9221954209422204,0.9221954209422204,0.9221954209422204,0.9221954209422204
50,0.9444401999180588,0.9444401999180588,0.9442031944204758,0.9442031944204758,0.9444401999180588
51,0.9427475520089492,0.9427475520089492,0.9427475520089492,0.9427475520089492,0.9427475520089492
52,0.8918200873547055,0.8835782970534372,0.8874804181470252,0.8898245024047259,0.8874804181470252
53,1.012881174078207,1.012881174078207,1.0139193926315362,1.0139193926315362,1.0139193926315362
54,0.6094443876847462,0.5875657054278657,0.5875657054278657,0.5875657054278657,0.5875657054278657
55,0.7349650261259305,0.7349650261259305,0.7349650261259305,0.7349650261259305,0.7349650261259305
56,0.9470182606170909,0.9461767572554762,0.9461767572554762,0.9461767572554762,0.9461767572554762
57,0.5096419544997847,0.5096419544997847,0.5096419544997847,0.5096419544997847,0.5096419544997847
58,0.9116122148419864,0.9182718221126193,0.9179103426339931,0.9145335542063071,0.9179103426339931
59,0.940383231474975,0.940383231474975,0.940383231474975,0.940383231474975,0.940383231474975
60,0.8941241652815597,0.9007652747941011,0.9039194148821097,0.8862628048562442,0.8862628048562442
61,0.800733583080684,0.7909267768844677,0.7909267768844677,0.7909267768844677,0.7909267768844677
62,0.9382478795867474,0.9382478795867474,0.9382478795867474,0.9382478795867474,0.9382478795867474
63,0.6641805822487694,0.6612518488934476,0.6612518488934476,0.6612518488934476,0.6612518488934476
64,0.7051484279296466,0.7023779786524471,0.7038219583733899,0.7064016132377263,0.7064016132377263
65,0.9921588481807706,0.9898923524320786,0.9898923524320786,0.9898923524320786,0.9889957127218322
66,0.41028726400083093,0.4104474190904712,0.4160131407915138,0.4160131407915138,0.4160131407915138
67,0.9499759017761237,0.9499759017761237,0.9499759017761237,0.9499759017761237,0.9499759017761237
68,0.9849969376575333,0.9849969376575333,0.9849969376575333,0.9849969376575333,0.9849969376575333
69,1.1578685644534958,1.1578685644534958,1.1578685644534958,1.1578685644534958,1.1578685644534958
70,0.9247385204737902,0.9228367951544185,0.9321678165977771,0.9306080582728126,0.9306080582728126
71,0.9602667547823528,0.9617357055046756,0.9541233469066929,0.9541233469066929,0.9541233469066929
72,1.1543120639355349,1.1543120639355349,1.1493473578764217,1.1493473578764217,1.1493473578764217
73,0.8599699837174679,0.8539707551957959,0.8607919989116836,0.8564190771214902,0.8564190771214902
74,0.9750783019520843,0.9750783019520843,0.9750783019520843,0.9757692676830386,0.9757692676830386
75,0.6842571438709704,0.6997977238646832,0.7061812244226185,0.7180794290935733,0.7061812244226185
76,0.9700280309616276,0.9700280309616276,0.9700280309616276,0.9700280309616276,0.9700280309616276
77,0.4773411055026669,0.4773411055026669,0.4773411055026669,0.4773411055026669,0.4773411055026669
78,0.7893444902113828,0.7920733858361331,0.7940029368308452,0.8015000931775429,0.7979502585468253
79,0.9898517863509166,0.9902196595945856,0.9902196595945856,0.9902196595945856,0.9902196595945856
80,0.85608177911239,0.85608177911239,0.85608177911239,0.85608177911239,0.85608177911239
81,1.0838203738287984,1.102947002462521,1.0889663193020234,1.0889663193020234,1.0889663193020234
82,1.0138668042743544,1.02009421223107,1.023559576281815,1.0228946800839651,1.023559576281815
83,1.138771788806174,1.133081134574753,1.13242623150704,1.1291570304081955,1.13242623150704
84,0.8627540105413297,0.8724242204851622,0.8752173517541838,0.8719849551241219,0.8719849551241219
85,0.9566981190307279,0.9580740351918523,0.9580740351918523,0.9580740351918523,0.9580740351918523
86,0.7678199393599409,0.8153607589252192,0.7865242532896162,0.7843590692938361,0.7843590692938361
87,1.0513555932426712,1.035741306082079,1.039102819991596,1.039102819991596,1.039102819991596
88,0.9341469800963448,0.931307843548042,0.9323090391670878,0.9350331688402848,0.9352998946651665
89,1.1323153586140842,1.153422705443348,1.1702559267135024,1.1702559267135024,1.1702559267135024
90,0.9824709551524126,0.9830111503153491,0.9912543650747214,0.9894945787783704,0.9868810103767033
91,0.9832237856806141,0.9867581410776349,0.9727909389570095,0.9905204735219348,0.9727909389570095
92,0.9289199353040335,0.9542889730605689,0.9643789879772584,0.9514741819582159,0.9557882068284859
93,0.9344912379040595,0.9344912379040595,0.9344912379040595,0.9294594279686964,0.9299294614042307
94,1.0906411262296087,1.0737630195486445,1.0724303999881963,1.071562010859389,1.0724303999881963
95,2.655711028019569,2.6714007733881693,2.709438953968986,2.7056314282587475,2.7056314282587475
96,4.769309957706213,4.774115242305158,4.748051798674093,4.75499121519093,4.758250484067524
97,2.630204698039566,2.634180083891744,2.6311619091521146,2.63271993998787,2.63271993998787
98,1.7528469611349013,1.757176124682905,1.7551018744916698,1.760558844985635,1.760558844985635
99,1.4659065438522398,1.465527895556514,1.4680032676880284,1.4680032676880284,1.4680032676880284
100,1.5308041294240218,1.5192020595058566,1.5360345723312723,1.5461660835624558,1.5360345723312723
101,3.3516317755110707,3.349901628652422,3.302542655034925,3.302542655034925,3.302542655034925
102,2.765886558538186,2.8400568226293927,2.8319213907745127,2.852922167216429,2.8319213907745127
103,3.4751358054564605,3.5041277263103656,3.5044022965923864,3.4859567710093944,3.4859567710093944
104,4.55930082865708,4.562449415468232,4.663668778391929,4.650120106971075,4.650120106971075
105,0.5289065681984537,0.5304685503177441,0.5278142011273994,0.5278142011273994,0.5278142011273994
106,1.6543027257310952,1.6621169018951247,1.6470555563911708,1.6483518245498188,1.6483518245498188
107,3.047605098088749,3.115436588520224,3.0794173808662952,3.085713876333454,3.085713876333454
108,3.1076244108851427,3.103330883241257,3.113178474757769,3.090932597029683,3.090932597029683
109,3.3200709736719385,3.299039437469386,3.3051359402603597,3.298994007779304,3.3051359402603597
110,3.749337901356715,3.7219055659071496,3.7509759834883893,3.7349760028671857,3.7349760028671857
111,5.719087038833527,5.732403919614695,5.815371406024004,5.760314917592052,5.815371406024004
112,1.0440201170577894,1.050460967322124,1.0470323888566566,1.0470323888566566,1.0470323888566566
113,1.0073933744416825,1.0405839123940037,1.0262717378137012,1.0205312249832534,1.0205312249832534
114,1.597135714352778,1.6319023662669638,1.6398775817330473,1.6355688692037758,1.6355688692037758
115,1.2976573860177916,1.2995563760955524,1.2991714215411532,1.2991714215411532,1.2991714215411532
116,3.4040812558985776,3.4696154923095093,3.4592822827595535,3.4674479920079864,3.4592822827595535
117,1.4662913602123273,1.4686082880232347,1.4686082880232347,1.4679272816374205,1.4679272816374205
118,3.704702174813309,3.7532050307804896,3.6974560579904163,3.750589062748318,3.750589062748318
119,1.08547140780007,1.0744222215227726,1.070065219667912,1.0669392965762488,1.070065219667912
120,0.849510171532273,0.849711289772691,0.849711289772691,0.8623223397632992,0.8623223397632992
121,3.4676315701705844,3.470415121920365,3.4584989840502662,3.456139113306232,3.456139113306232
122,0.6519708398014559,0.6526083428265954,0.6618206826180122,0.6569982788424523,0.6569982788424523
123,1.2392712794336112,1.2222756360070224,1.2230260139853517,1.2120958438178602,1.2120958438178602
124,1.3417516032382564,1.3272233064886012,1.3420368835900165,1.3420368835900165,1.3420368835900165
125,1.4157350692731396,1.4384200272050276,1.4411260411896536,1.4405592397693128,1.4434484741216864
126,5.066976554065462,5.066976554065462,5.066976554065462,5.066976554065462,5.066976554065462
127,1.352210346813562,1.3364747527197158,1.3364747527197158,1.3442524801670588,1.3442524801670588
128,1.3095033315072395,1.3095033315072395,1.3094713191718437,1.3094713191718437,1.3094713191718437
129,1.0278812451677597,1.0149699297554071,1.0149699297554071,1.0149699297554071,1.0149699297554071
130,5.152895164232982,5.152895164232982,5.210349052824909,5.152895164232982,5.210349052824909
131,4.885136587841389,4.884641452083535,4.884641452083535,4.884641452083535,4.884641452083535
132,2.201328819544559,2.2669805046448537,2.260729320933567,2.2559163018205632,2.2559163018205632
133,1.7107503214613786,1.7055726225867458,1.6855591900114557,1.6932234383766636,1.6932234383766636
134,1.7853519021387512,1.794338058460681,1.802401216260033,1.802401216260033,1.802401216260033
135,2.0940006429766633,2.1904653891868464,2.180787624738956,2.1904515334335666,2.180787624738956
136,2.7943264773139123,2.7982082608006507,2.792835940887874,2.7925834384091512,2.792835940887874
137,0.8987949153011273,0.8987949153011273,0.8987949153011273,0.8987949153011273,0.8987949153011273
138,0.8304178417570336,0.8294780589841573,0.8199766629501767,0.8199766629501767,0.8199766629501767
139,2.7597786725115614,2.770028794617524,2.770028794617524,2.770028794617524,2.770028794617524
140,1.1854161549801998,1.199061087063417,1.219708523226096,1.216947309173577,1.216947309173577
141,113.15293648174266,113.43245851831948,113.4204041275669,113.28432399826204,113.28432399826204
142,93.21969597524475,93.06497986767226,92.9928450284861,92.9928450284861,92.9928450284861
143,95.03461891355164,95.292345159062,95.6423244507162,95.6423244507162,95.6423244507162
144,102.02009490342319,101.96419998289613,101.96419998289613,102.11922869591533,102.11922869591533
145,99.48173691565965,99.48173691565965,99.48173691565965,99.48173691565965,99.48173691565965
146,101.22397527098859,101.22397527098859,101.22397527098859,101.22397527098859,101.22397527098859
147,101.86718332853985,101.86718332853985,101.9331190884173,101.9331190884173,101.9331190884173
148,99.97483131263785,99.9744239927583,99.97327411098351,99.99042446120136,99.97730102383777
149,99.98249350422395,99.96254776771445,99.96571675841716,99.97024840361999,99.9733021373589
150,99.94508436404585,99.94619550328049,99.95757984555839,99.94499124329298,99.97260070757281
151,99.96116955627917,99.9685233304955,99.97227741001514,99.96774192216843,99.9721392770213
152,99.96900271221406,99.96900271221406,99.96900271221406,99.96900271221406,99.95531302930078
153,99.88343754857823,99.88343754857823,99.88343754857823,99.88343754857823,99.88343754857823
154,100.00841047543057,99.98350124542011,99.97996110500553,99.98625700619354,99.99577804300958
155,99.9973499396184,99.99587090136814,99.99587090136814,100.0104785091327,100.00800692031908
156,99.99606970253961,99.98220281301751,99.99136534843115,99.99407311045942,100.0003689468798
157,99.99475408281155,99.96520353011597,99.98735441589558,99.99475408281155,99.99475408281155
158,99.97085666281072,99.97180299062313,99.96868418294733,99.96868582451333,99.9955377214456
159,99.9871662425405,99.99291752256364,99.99173098947935,99.99493685576802,99.99939473126139
160,99.9910881807269,99.99803914654954,99.99803914654954,99.97747603327458,99.99164604152112
161,99.95076361054417,99.96035247526059,99.96035247526059,99.98277677766167,99.9835379174408
162,99.95835579863875,99.97219724042195,99.9775243290695,99.97087828968759,99.96799454819649
163,102.87049379272551,102.87049379272551,102.87049379272551,102.87049379272551,102.87049379272551
164,100.01283634901401,100.00564741121246,99.99682455962314,99.99288502248903,100.02154050766953
165,99.99915368082691,99.98379363681569,99.98350493710052,99.9906565753256,99.9906565753256
166,100.4653572250638,100.4653572250638,100.4653572250638,100.4653572250638,100.4653572250638
167,100.01222556325982,100.05013054097417,99.97628603917673,100.04114614741556,99.9839295894846
168,100.0516488570202,100.01837943209829,100.04827451900843,100.04827451900843,100.04827451900843
169,99.93514182516554,100.07760113452885,99.95540013019372,99.95540013019372,99.95540013019372
170,99.98027616157007,99.96263427290185,99.97105827104022,99.97105827104022,99.97105827104022
171,100.00410414487366,100.00410414487366,100.00410414487366,99.99915940872597,100.00353131293315
172,99.97025366931629,99.96769655466461,99.96769655466461,99.97124253561462,99.98480349151008
173,0.6905714238565221,0.6905714238565221,0.688147414500706,0.688147414500706,0.688147414500706
174,1.6628748330282503,1.652274968402936,1.6480562668224639,1.6511454195528854,1.6511454195528854
175,1.7506193478874106,1.7671337931659483,1.7697116317488297,1.7583801177976197,1.7697116317488297
176,0.9285101578611318,0.9275335423347559,0.9275335423347559,0.9275335423347559,0.9275335423347559
177,0.5934140535151518,0.5972976922782294,0.5972976922782294,0.5972976922782294,0.5972976922782294
178,1.4352035588845424,1.452763187176757,1.4586730597117594,1.4699724583409357,1.4699724583409357
179,0.9253775811475337,0.927312286169443,0.9240059274034575,0.9240059274034575,0.9240059274034575
180,0.9014082600640253,0.9052919877670434,0.9025122292685828,0.9025122292685828,0.9025122292685828
181,0.7594852528296415,0.7640679925285406,0.7640679925285406,0.7640679925285406,0.7640679925285406
182,1.1053893752539072,1.0982520344810616,1.1129730393034047,1.112830829633753,1.1129730393034047
183,1.4349435254697853,1.4349435254697853,1.4349435254697853,1.4349435254697853,1.4349435254697853
184,0.9065981583509445,0.9045861008276044,0.9045861008276044,0.9045861008276044,0.9045861008276044
185,1.0302345639310242,1.0421959574865336,1.058217497449251,1.0533526024712776,1.0533526024712776
186,0.45573967940201743,0.45573967940201743,0.45573967940201743,0.45573967940201743,0.45573967940201743
187,0.6638032052164843,0.6669399135781325,0.6491669007565618,0.6520399745480844,0.6520399745480844
188,0.737196656735607,0.7407258498191832,0.7405423223307983,0.7405423223307983,0.7405423223307983
189,0.9408715783244861,0.9408715783244861,0.9408715783244861,0.9408715783244861,0.9408715783244861
190,0.9081687912054884,0.9081687912054884,0.9066462286166905,0.9066462286166905,0.9066462286166905
191,0.6533307864411307,0.6576440580295787,0.6576440580295787,0.6576440580295787,0.6576440580295787
192,2.3717463491109947,2.369110980647015,2.369110980647015,2.369110980647015,2.369110980647015
193,1.0212057995139365,1.0071334887841352,1.0071334887841352,1.0071334887841352,1.0071334887841352
194,0.908642215169733,0.909111191739739,0.9075958170277254,0.9075958170277254,0.9075958170277254
195,1.0125017359873298,1.003148287964854,1.003148287964854,1.003148287964854,1.003148287964854
196,0.7685909793717263,0.7685909793717263,0.7766733816914835,0.7662500585463144,0.7662500585463144
197,0.6970773028822035,0.6959185341143729,0.6911714616639701,0.6911714616639701,0.6911714616639701
198,0.7050995214878132,0.70644277118185,0.7056704292939177,0.7050995214878132,0.7050995214878132
199,2.083257048241524,2.094567883577831,2.122265959607568,2.1120329961414535,2.1120329961414535
200,1.440138909877774,1.453531103024402,1.4428440241070273,1.4460186671815498,1.4428440241070273
201,1.6670552789708692,1.6681011496144387,1.6759758186738596,1.6759758186738596,1.6759758186738596
202,0.733094098517949,0.7171742213191985,0.7171742213191985,0.7171742213191985,0.7171742213191985
203,0.7030855699685957,0.7020897395912357,0.699847149469342,0.699847149469342,0.699847149469342
204,1.0032067120983892,0.9973544629559085,1.004611492335646,1.004611492335646,1.004611492335646
205,0.9625000059604645,0.9625000059604645,0.9625000059604645,0.9625000059604645,0.9625000059604645
206,0.7586555850834314,0.7573289788179294,0.7573289788179294,0.7531706026206278,0.7531706026206278
207,0.9732045020508139,0.9725349411702934,0.9725349411702934,0.9725349411702934,0.9725349411702934
208,0.6737722239821509,0.671214662980556,0.671214662980556,0.6680218483744707,0.6680218483744707
209,0.7306383289228793,0.7306383289228793,0.7274423323719235,0.7274423323719235,0.7274423323719235
210,0.6956671313077671,0.6946943667304164,0.6946943667304164,0.6946943667304164,0.6946943667304164
211,0.7108122418671772,0.7108122418671772,0.7108122418671772,0.7108122418671772,0.7108122418671772
212,0.9935368008029298,1.0056257456144693,0.9984751593922313,0.9984751593922313,0.9984751593922313
213,1.1029869208472853,1.1135723192535536,1.1091355887989922,1.1088476513776917,1.1091355887989922
214,1.3027431889022922,1.2878970218494872,1.2878970218494872,1.2878970218494872,1.2878970218494872
215,2.723384331829421,2.733932281442853,2.730234765196396,2.730234765196396,2.730234765196396
216,1.8665680525648447,1.8665680525648447,1.859760720548547,1.859760720548547,1.859760720548547
217,2.555976456157239,2.5665505602882828,2.5665505602882828,2.5716829964943715,2.5716829964943715
218,2.5799517506744656,2.5665812016091514,2.55795025638343,2.55795025638343,2.55795025638343
219,0.9787616444739206,0.9818293423068526,0.9756212068041777,0.9756212068041777,0.9756212068041777
220,2.626688773293239,2.634118193663916,2.637247386536946,2.6313126797094344,2.6303247207393397
221,2.644162534858596,2.644576169553857,2.6435397202009603,2.640683611082473,2.643127994163722
